epoch,IoU,loss,val_IoU,val_loss
46,0.7362555265426636,314.97705078125,0.31158527731895447,385.9002990722656
47,0.7395332455635071,314.37164306640625,0.5753642320632935,341.9154968261719
48,0.7405122518539429,314.2652587890625,0.4074339270591736,368.07989501953125
49,0.7422076463699341,314.3136901855469,0.39945077896118164,365.8359069824219
50,0.7459729909896851,313.7933044433594,0.5925435423851013,339.4266662597656
51,0.7460095286369324,313.9676208496094,0.2470756471157074,405.8702392578125
52,0.7495467066764832,313.53387451171875,0.3725879192352295,372.02880859375
53,0.7502546310424805,313.4928894042969,0.3511618375778198,377.38507080078125
54,0.750839352607727,313.1065368652344,0.6394813656806946,339.95751953125
55,0.7504531145095825,313.10491943359375,0.5827844738960266,342.55926513671875
56,0.7542527318000793,312.9037170410156,0.5032660365104675,350.9534912109375
57,0.7524318099021912,312.89202880859375,0.4481300413608551,357.86749267578125
58,0.7542641758918762,313.0079345703125,0.5157280564308167,355.7753601074219
59,0.760496199131012,312.3688049316406,0.6089015603065491,338.3697204589844
60,0.7566418051719666,312.4930419921875,0.6557388305664062,344.28173828125
61,0.7557206153869629,312.7229309082031,0.6371209621429443,338.9564514160156
62,0.7606058120727539,312.0915832519531,0.6448423266410828,337.99957275390625
63,0.7633087038993835,311.9954833984375,0.48208218812942505,359.741943359375
64,0.7645337581634521,311.7106628417969,0.4021447002887726,370.0031433105469
65,0.7632917761802673,311.9566345214844,0.5247592926025391,348.17645263671875
66,0.7653090953826904,311.68292236328125,0.5731072425842285,342.3476867675781
67,0.7637865543365479,311.9427490234375,0.6252331733703613,342.5170593261719
68,0.7664943933486938,311.4647521972656,0.6528456211090088,344.4779968261719
69,0.7704587578773499,311.1674499511719,0.6516847610473633,341.1120910644531
70,0.7735607028007507,310.8562316894531,0.6265982389450073,345.1445007324219
71,0.7723234295845032,311.2162780761719,0.525566577911377,356.9342041015625
72,0.7710998058319092,311.1443786621094,0.5069155693054199,354.1070251464844
73,0.770229697227478,310.8407897949219,0.510582447052002,355.8605041503906
74,0.7809232473373413,310.0912780761719,0.612287163734436,346.2711486816406
75,0.7743718028068542,310.7751159667969,0.6260225176811218,339.6540832519531
76,0.7771703004837036,310.4274597167969,0.6521679162979126,341.2181091308594
77,0.7752787470817566,310.5717468261719,0.595308780670166,343.9306335449219
78,0.7809441089630127,310.1033630371094,0.5662424564361572,345.390380859375
79,0.7781593799591064,310.295654296875,0.4814511835575104,356.0134582519531
80,0.7736690640449524,310.77069091796875,0.60413658618927,342.8975524902344
81,0.7770781517028809,310.24481201171875,0.6294659376144409,340.311279296875
82,0.7828232645988464,309.7943115234375,0.5048375129699707,361.0929260253906
83,0.7827446460723877,309.91375732421875,0.3639160692691803,380.7441711425781
84,0.779947817325592,310.10504150390625,0.3565564751625061,387.21820068359375
85,0.7831155061721802,309.9180908203125,0.6673124432563782,341.4085998535156
86,0.7814705967903137,309.8846740722656,0.5984716415405273,346.63018798828125
87,0.789747953414917,309.2169189453125,0.5633928179740906,350.0221252441406
88,0.7890245914459229,309.4586181640625,0.35719579458236694,380.4333190917969
89,0.7877424359321594,309.5482482910156,0.5641822814941406,345.50421142578125
90,0.7870803475379944,309.4271545410156,0.6434434652328491,378.4638977050781
91,0.7890200614929199,309.4679870605469,0.6296160817146301,355.11456298828125
92,0.7904274463653564,309.2269287109375,0.6600839495658875,355.1298522949219
93,0.791351854801178,309.1706848144531,0.6398080587387085,347.9903869628906
94,0.7930852770805359,308.88531494140625,0.6444353461265564,359.120361328125
95,0.797134280204773,308.5336608886719,0.6728082299232483,353.9499816894531
96,0.7925277352333069,308.78802490234375,0.5850575566291809,351.38726806640625
97,0.7906471490859985,309.2299499511719,0.5763463973999023,350.0688781738281
98,0.7926179766654968,309.1246032714844,0.6518002152442932,351.02996826171875
99,0.7928227186203003,308.854736328125,0.534500777721405,359.4967041015625
