epoch,IoU,loss,val_IoU,val_loss
28,0.7034247517585754,319.1659240722656,0.2690836489200592,392.8036193847656
29,0.7050364017486572,318.7304992675781,0.6503772139549255,336.5445861816406
30,0.7083133459091187,318.1553955078125,0.32522961497306824,387.0064392089844
31,0.7113639712333679,318.03076171875,0.41235122084617615,364.26287841796875
32,0.7166549563407898,317.5361328125,0.5492281913757324,341.20208740234375
33,0.7139569520950317,317.6184387207031,0.6389465928077698,347.4837341308594
34,0.7162665128707886,317.1892395019531,0.6053096652030945,339.4601135253906
35,0.7207104563713074,316.93896484375,0.6402502655982971,350.47625732421875
36,0.7210782766342163,316.9156799316406,0.5499112606048584,350.9057922363281
37,0.7162935137748718,317.5531921386719,0.576280951499939,340.6568298339844
38,0.7242840528488159,316.44287109375,0.602820098400116,336.46173095703125
39,0.7272321581840515,315.92645263671875,0.4059681296348572,366.0306396484375
40,0.7285057306289673,316.0187072753906,0.6029642224311829,335.0350341796875
41,0.7284159064292908,315.95611572265625,0.5732021927833557,339.62396240234375
42,0.7347037196159363,315.400390625,0.6516363620758057,339.39215087890625
43,0.7342840433120728,315.3492431640625,0.3870123624801636,373.27191162109375
44,0.735403299331665,314.91876220703125,0.5215485692024231,347.18231201171875
45,0.7356436848640442,315.197265625,0.5680822134017944,345.5887451171875
46,0.7397457361221313,314.86236572265625,0.44493603706359863,362.9333801269531
47,0.739545464515686,314.6123352050781,0.635934591293335,334.26007080078125
48,0.7433614730834961,314.31231689453125,0.32042285799980164,381.675048828125
49,0.7440787553787231,314.6111755371094,0.3916187584400177,373.8612976074219
50,0.7457356452941895,314.1155090332031,0.3306507170200348,392.9660949707031
51,0.7464344501495361,314.0231628417969,0.6518569588661194,339.9999694824219
52,0.7489176392555237,313.4898376464844,0.6231540441513062,371.3125
53,0.7511532306671143,313.4317932128906,0.6529192924499512,353.51446533203125
54,0.7486035823822021,313.67022705078125,0.6544780135154724,336.1497497558594
55,0.7535712718963623,313.04095458984375,0.3745923638343811,372.1283874511719
56,0.7542868256568909,313.0532531738281,0.6607527136802673,335.14666748046875
57,0.7546495795249939,313.0213623046875,0.5333598256111145,345.7821350097656
58,0.7587282061576843,312.4801330566406,0.3896939754486084,368.1917419433594
59,0.7571008801460266,312.6676025390625,0.4430847465991974,361.70477294921875
60,0.7564482688903809,312.63397216796875,0.6081251502037048,367.33648681640625
61,0.759475827217102,312.241943359375,0.6189814805984497,341.6180114746094
62,0.7604438066482544,312.39532470703125,0.5899112820625305,345.4478454589844
63,0.763120710849762,311.9243469238281,0.6523874998092651,367.0108947753906
64,0.7653930187225342,311.5576171875,0.6295557022094727,347.8855895996094
65,0.765929102897644,311.7215270996094,0.6538743376731873,357.7029113769531
66,0.7668235898017883,311.89947509765625,0.6681373715400696,350.1357116699219
67,0.767559826374054,311.6350402832031,0.5747736096382141,345.0137023925781
68,0.7630817890167236,311.6580505371094,0.67391037940979,354.4679870605469
69,0.7709963917732239,311.1609802246094,0.615144670009613,347.92022705078125
70,0.7723007202148438,311.1390075683594,0.4924220144748688,354.5523681640625
71,0.7696893215179443,311.55950927734375,0.4519573748111725,366.2082824707031
72,0.7754084467887878,310.9118347167969,0.6170109510421753,364.18304443359375
73,0.7704626321792603,311.1106872558594,0.6614798903465271,339.8896789550781
74,0.7819756269454956,310.1806640625,0.5816561579704285,349.858154296875
75,0.7747319340705872,310.97833251953125,0.5873230695724487,384.76763916015625
76,0.7768028378486633,310.5302734375,0.6713171601295471,350.6171875
77,0.7792080044746399,310.3048400878906,0.6745035648345947,347.4064636230469
78,0.7804290652275085,310.0941162109375,0.669533908367157,352.2917785644531
79,0.7788358926773071,310.3311462402344,0.5047087073326111,350.4736633300781
80,0.7799695730209351,310.3809814453125,0.6391650438308716,343.7048034667969
81,0.7787846326828003,310.5721435546875,0.35867366194725037,382.8011169433594
82,0.7820056080818176,309.97900390625,0.6564047336578369,341.7706604003906
83,0.7840192914009094,309.84014892578125,0.6364693641662598,343.792236328125
84,0.7843044400215149,309.7969970703125,0.6833857297897339,351.17120361328125
85,0.7832814455032349,310.228759765625,0.6493193507194519,341.80084228515625
86,0.7837994694709778,309.9231872558594,0.6170839667320251,341.5445556640625
87,0.7874121069908142,309.76043701171875,0.40566959977149963,371.1265869140625
88,0.789490282535553,309.6167907714844,0.6481505632400513,336.6181335449219
89,0.7888887524604797,309.73504638671875,0.44715413451194763,368.07958984375
90,0.7892993688583374,309.3993225097656,0.6147597432136536,339.6039733886719
91,0.7878801226615906,309.8125915527344,0.5563716888427734,347.35272216796875
92,0.7942076921463013,309.0375061035156,0.4951733946800232,352.77520751953125
93,0.7902336120605469,309.4333801269531,0.6347963809967041,361.1470947265625
94,0.7918640971183777,309.0811767578125,0.4070907533168793,373.70159912109375
95,0.794219970703125,308.9940490722656,0.5108426809310913,354.67633056640625
96,0.7948464751243591,308.8608093261719,0.6759656071662903,340.1300354003906
97,0.7931142449378967,309.1180725097656,0.34386396408081055,382.6557312011719
98,0.7966600060462952,308.58135986328125,0.65579754114151,351.301025390625
99,0.7940586805343628,309.07666015625,0.5925524234771729,344.0491027832031
